smiles,logp,qed,Nacceptors,Ndonners,molwt
CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,4.384100000000004,0.46496202676590287,6,0,419.1512880040001
CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.384100000000004,0.46496202676590287,6,0,419.1512880040001
CN(C)c1ccc(N(C2ccccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.147800000000004,0.6230728422094937,6,0,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.573200000000003,0.4749502975190046,6,1,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.573200000000003,0.4749502975190046,6,1,419.1512880040001
CN(C)c1ccc(N(C2ccccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.147800000000004,0.6230728422094937,6,0,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.573200000000003,0.4749502975190046,6,1,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.573200000000003,0.4749502975190046,6,1,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.573200000000003,0.4749502975190046,6,1,419.1512880040001
CN(C)c1ccc(N(-c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.515600000000003,0.4896832490426615,6,0,405.13563794000004
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.573200000000003,0.4749502975190046,6,1,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.573200000000003,0.4749502975190046,6,1,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.573200000000003,0.4749502975190046,6,1,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.573200000000003,0.4749502975190046,6,1,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.573200000000003,0.4749502975190046,6,1,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.573200000000003,0.4749502975190046,6,1,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2cnc3ccccc32)cc1                                                                      ,5.178200000000004,0.44904342024626936,5,1,418.1560390360001
CN(C)c1ccc(NC(c2ccccc(I)o2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.293800000000004,0.4626758537445115,7,1,527.081822944
CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,1.0971800000000007,0.5037264667056947,9,3,499.240639164
