smiles,logp,qed,Nacceptors,Ndonners,molwt
O=C(Nc1cncc2ccccc12)[C@@H]1CCNc2cc(Cl)c(Cl)cc21,5.079500000000003,0.6597209287605735,4,2,371.05921746
OCC(Nc1cncc2ccccc12)[C@@H]1CONc2cc(Cl)c(Cl)cc21                                                                         ,4.455300000000003,0.6141798451768407,5,3,389.069782144
OCC(Nc1cncc2ccccc12)[C@@H]1CONc2cc(Cl)c(Cl)cc21                                                                         ,4.455300000000003,0.6141798451768407,5,3,389.069782144
O=C(Nc1cncc2ccccc12)[C@@H]1CC(c2cc(Cl)ccc2)c1                                                                           ,5.020500000000004,0.7292312678839994,3,1,336.10294084400005
O=C(Nc1cncc2ccccc12)[C@@H]1C(Oc2cc(Cl)ccc2)c1=O                                                                         ,3.473200000000002,0.7298825856520104,5,1,352.061469956
O=C(Nc1cnc2cccccc12)[C@@H]1CC(c2ccc(Cl)cc2)c1                                                                           ,4.972100000000004,0.7331366549714449,3,1,336.10294084400005
O=C(Nc1cncc2ccccc12)[C@@H]1C(Oc2ccc(Cl)cc2)c1Cl                                                                         ,4.511500000000003,0.6849027054755554,4,1,372.043233048
O=C(Nc1cncc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc12                                                                             ,4.393000000000003,0.7534186601945831,4,1,338.0822054
O/C(Nc1cncc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc12                                                                             ,4.184800000000003,0.7020557463496069,4,2,340.097855464
O=C(Nc1cncc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21                                                                             ,4.393000000000003,0.7534186601945831,4,1,338.0822054
O=C(Nc1cncc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21                                                                             ,4.393000000000003,0.7534186601945831,4,1,338.0822054
O=C(Nc1cncc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21                                                                             ,4.393000000000003,0.7534186601945831,4,1,338.0822054
OCC(Nc1cncc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21                                                                             ,4.227300000000003,0.7359072322974991,4,2,354.113505528
OCC(Nc1cncc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21                                                                             ,4.227300000000003,0.7359072322974991,4,2,354.113505528
O=C(Nc1cncc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21                                                                             ,4.393000000000003,0.7534186601945831,4,1,338.0822054
O=C(Nc1cncc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21                                                                             ,4.393000000000003,0.7534186601945831,4,1,338.0822054
O=C(Nc1cncc2ccccc12)[C@@H]1CO-c2ccc(Cl)cc21                                                                             ,4.002900000000003,0.7747547433722919,4,1,324.066555336
O=C(Nc1cncc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21                                                                             ,4.393000000000003,0.7534186601945831,4,1,338.0822054
OCC(Nc1cncc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21                                                                             ,4.227300000000003,0.7359072322974991,4,2,354.113505528
O=C(Nc1cncc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21,4.393000000000003,0.7534186601945831,4,1,338.0822054
