smiles,logp,qed,Nacceptors,Ndonners,molwt
CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,4.384100000000004,0.46496202676590287,6,0,419.1512880040001
CN(C)c1ccc(N(C2ccccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.147800000000004,0.6230728422094937,6,0,419.1512880040001
CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.384100000000004,0.46496202676590287,6,0,419.1512880040001
CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.384100000000004,0.46496202676590287,6,0,419.1512880040001
CN(C)c1ccc(N(C2ccccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.147800000000004,0.6230728422094937,6,0,419.1512880040001
CN(C)c1ccc(N(C2ccccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.147800000000004,0.6230728422094937,6,0,419.1512880040001
CN(C)c1ccc(N(C2ccccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.147800000000004,0.6230728422094937,6,0,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.573200000000003,0.4749502975190046,6,1,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.573200000000003,0.4749502975190046,6,1,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.573200000000003,0.4749502975190046,6,1,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.573200000000003,0.4749502975190046,6,1,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2cnc3ccccc32)cc1                                                                      ,5.178200000000004,0.44904342024626936,5,1,418.1560390360001
NC(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.526900000000004,0.459384856891332,6,2,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.573200000000003,0.4749502975190046,6,1,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.573200000000003,0.4749502975190046,6,1,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2cnc3ccccc32)cc1                                                                      ,5.178200000000004,0.44904342024626936,5,1,418.1560390360001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2cnc3ccccc32)cc1                                                                      ,5.178200000000004,0.44904342024626936,5,1,418.1560390360001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2cnc3ccccc32)cc1                                                                      ,5.178200000000004,0.44904342024626936,5,1,418.1560390360001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.573200000000003,0.4749502975190046,6,1,419.1512880040001
CN(C)c1ccc(NC(c2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1                                                                      ,4.573200000000003,0.4749502975190046,6,1,419.1512880040001
OCC(Nc1ccccc1)c1ccccncc1                                                                                                ,2.5401000000000007,0.8490946488374322,3,2,240.126263132
O/C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.8814999999999997,0.6815120599745852,4,3,215.105862036
O/C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.8814999999999997,0.6815120599745852,4,3,215.105862036
O/C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.8814999999999997,0.6815120599745852,4,3,215.105862036
OCC(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.924,0.6855856534366038,4,3,229.1215121
OCC(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.924,0.6855856534366038,4,3,229.1215121
O/C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.8814999999999997,0.6815120599745852,4,3,215.105862036
OCC(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.924,0.6855856534366038,4,3,229.1215121
O/C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.8814999999999997,0.6815120599745852,4,3,215.105862036
OCC(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.924,0.6855856534366038,4,3,229.1215121
O/C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.8814999999999997,0.6815120599745852,4,3,215.105862036
OCC(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.924,0.6855856534366038,4,3,229.1215121
O/C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.8814999999999997,0.6815120599745852,4,3,215.105862036
OCC(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.924,0.6855856534366038,4,3,229.1215121
O/C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.8814999999999997,0.6815120599745852,4,3,215.105862036
O/C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.8814999999999997,0.6815120599745852,4,3,215.105862036
OCC(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.924,0.6855856534366038,4,3,229.1215121
OCC(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.924,0.6855856534366038,4,3,229.1215121
O/C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.8814999999999997,0.6815120599745852,4,3,215.105862036
O=C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,2.7256,0.8054091984666042,4,2,213.090211972
O=C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,2.7256,0.8054091984666042,4,2,213.090211972
O=C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,2.7256,0.8054091984666042,4,2,213.090211972
OCC(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.924,0.6855856534366038,4,3,229.1215121
O=C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,2.7256,0.8054091984666042,4,2,213.090211972
OCC(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.924,0.6855856534366038,4,3,229.1215121
OC(NNc1ccccc1)Nc1cccnc1                                                                                                 ,1.3860999999999999,0.461387698141101,5,4,230.116761068
OCC(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.924,0.6855856534366038,4,3,229.1215121
OCC(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.924,0.6855856534366038,4,3,229.1215121
OCC(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.924,0.6855856534366038,4,3,229.1215121
O/C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.8814999999999997,0.6815120599745852,4,3,215.105862036
O=C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,2.7256,0.8054091984666042,4,2,213.090211972
O=C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,2.7256,0.8054091984666042,4,2,213.090211972
OCC(Nc1ccccc1)Nc1cccnc1                                                                                                 ,1.924,0.6855856534366038,4,3,229.1215121
OC(NNc1ccccc1)Nc1cccnc1                                                                                                 ,1.3860999999999999,0.461387698141101,5,4,230.116761068
O=C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,2.7256,0.8054091984666042,4,2,213.090211972
O=C(Nc1ccccc1)Nc1cccnc1,2.7256,0.8054091984666042,4,2,213.090211972
