smiles,logp,qed,Nacceptors,Ndonners,molwt
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)CC1,4.059680000000003,0.5927219986950237,7,1,480.102289212
OCC(C1CCCOCC1)Nc1cccnc1                                                                                                 ,1.6711,0.8346939832552176,4,2,236.15247788
OCC(C1CCCOCC1)Nc1cccnc1                                                                                                 ,1.6711,0.8346939832552176,4,2,236.15247788
O=C(CC1CCOCC1)Nc1cccnc1                                                                                                 ,1.8368,0.8451632743302588,4,1,220.121177752
OCC(CC1CCOCC1)Nc1cccnc1                                                                                                 ,1.6711,0.8162699204566133,4,2,236.15247788
O=C(CC1CCOCC1)Nc1cccnc1                                                                                                 ,1.8368,0.8451632743302588,4,1,220.121177752
O=C(C1CCCCCC1)Nc1cccnc1                                                                                                 ,2.990500000000001,0.7752483584507266,3,1,218.141913196
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
O=C(C1CCCCCC1)Nc1cccnc1                                                                                                 ,2.990500000000001,0.7752483584507266,3,1,218.141913196
O=C(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.990500000000001,0.8470011524151967,3,1,218.141913196
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
O=C(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.990500000000001,0.8470011524151967,3,1,218.141913196
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
O=C(C1CCCCCC1)Nc1cccnc1                                                                                                 ,2.990500000000001,0.7752483584507266,3,1,218.141913196
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
O=C(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.990500000000001,0.8470011524151967,3,1,218.141913196
O=C(CC1CCCCC1)Nc1cccnc1,2.990500000000001,0.8470011524151967,3,1,218.141913196
