smiles,logp,qed,Nacceptors,Ndonners,molwt
O=C1C(c2cccc(Cl)c2)CCN1c1cncc2ccccc12,4.408700000000003,0.6999261953880773,3,0,322.08729078000005
Oc1=C(c2cccc(Cl)c2)CCN1c1cncc2ccccc12                                                                                   ,5.025100000000003,0.71891616154929,3,1,322.08729078000005
OCC1(Cc2cccc(Cl)c2)CCN1c1cncc2ccccc12                                                                                   ,4.0721000000000025,0.7785988752647529,3,1,338.11859090800004
O=C1C(c2cccc(Cl)c2)CC1Cc1cncc2ccccc12                                                                                   ,4.803500000000004,0.6930221033363472,2,0,321.092041812
Oc1=C(c2cccc(Cl)c2)CC1Cc1cncc2ccccc12                                                                                   ,5.419900000000004,0.6983595020885051,2,1,321.092041812
OC1=C(c2cccc(Cl)c2)CC1Cc1cncc2ccccc12                                                                                   ,5.419900000000004,0.6983595020885051,2,1,321.092041812
OC1=C(c2cccc(Cl)c2)CC1C1ccncc2ccccc12                                                                                   ,5.359000000000004,0.7931954491953224,2,1,321.092041812
OCC1(Cc2cccc(Cl)c2)CC1Cc1cncc2ccccc12                                                                                   ,4.672000000000004,0.733408125853703,2,1,337.12334194
OCC1(Cc2cccc(Cl)c1CCC2)c1cncc(F)ccc1                                                                                    ,4.906100000000003,0.7660712907357051,2,1,331.113920128
OCC(NC1cccccc1)c1cccn1Cl                                                                                                ,2.1638,0.8594862009243496,3,2,250.08729078
OCC(NC1cccccc1)c1cccn1Cl                                                                                                ,2.1638,0.8594862009243496,3,2,250.08729078
OCC(NC1cccccc1)c1cccn1Cl                                                                                                ,2.1638,0.8594862009243496,3,2,250.08729078
O=C(NC1cccccc1)c1cccn1Cl                                                                                                ,2.2706,0.8370602773211363,3,1,234.055990652
OCC(NC1cccccc1)c1cccnc1                                                                                                 ,1.7553999999999998,0.8249974115285487,3,2,228.126263132
O=C(NC1cccccc1)c1cccnc1                                                                                                 ,1.8621999999999999,0.8126325229812886,3,1,212.094963004
OCC(NC1cccccc1)c1cccnc1                                                                                                 ,1.7553999999999998,0.8249974115285487,3,2,228.126263132
O=C(NC1cccccc1)c1cccnc1                                                                                                 ,1.8621999999999999,0.8126325229812886,3,1,212.094963004
OCC(NC1cccccc1)c1cccnc1                                                                                                 ,1.7553999999999998,0.8249974115285487,3,2,228.126263132
OCC(NC1cccccc1)c1cccnc1                                                                                                 ,1.7553999999999998,0.8249974115285487,3,2,228.126263132
O=C(NC1cccccc1)c1cccnc1                                                                                                 ,1.8621999999999999,0.8126325229812886,3,1,212.094963004
OCC(NC1cccccc1)c1cccnc1                                                                                                 ,1.7553999999999998,0.8249974115285487,3,2,228.126263132
OCC(NC1cccccc1)c1cccnc1                                                                                                 ,1.7553999999999998,0.8249974115285487,3,2,228.126263132
O=C(NC1cccccc1)c1cccnc1                                                                                                 ,1.8621999999999999,0.8126325229812886,3,1,212.094963004
OCC(Nc1ccccc1)N1ccccnc1                                                                                                 ,1.7882000000000002,0.8271264300549779,4,2,229.1215121
O=C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,2.7256,0.8054091984666042,4,2,213.090211972
O=C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,2.7256,0.8054091984666042,4,2,213.090211972
O=C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,2.7256,0.8054091984666042,4,2,213.090211972
O=C(Nc1ccccc1)Nc1cccnc1,2.7256,0.8054091984666042,4,2,213.090211972
