smiles,logp,qed,Nacceptors,Ndonners,molwt
O=C1C(c2cccc(Cl)c2)CCN1c1cncc2ccccc12,4.408700000000003,0.6999261953880773,3,0,322.08729078000005
O=C1C(c2cccc(Cl)c2)CCN1c1cncc2ccccc12                                                                                   ,4.408700000000003,0.6999261953880773,3,0,322.08729078000005
OCC1C(c2cccc(Cl)c2)CC1C1ccncc2ccccc12                                                                                   ,4.7820000000000045,0.8583326235999048,2,1,337.12334194
OCC1C(c2cccc(Cl)c2)C1=C1ccncc2ccccc12                                                                                   ,4.445700000000004,0.8707354763925106,2,1,321.092041812
OCC(CC1CCCCCCCC1)c1sncc1                                                                                                ,4.359700000000004,0.8789447946416469,2,1,267.16568542
OCC(CC1CCCCC1C)c1cccnc1                                                                                                 ,3.3739000000000026,0.864551702106982,2,1,233.177964356
OCC(CC1CCCCC1)Nc1cccn1Cl                                                                                                ,3.233200000000002,0.848810939908633,3,2,256.134240972
OCC(CC1CCCCC1)C1ccccnc1                                                                                                 ,3.3358000000000025,0.7933378292762941,2,1,233.177964356
OCC(CC1CCCCC1)N1ccccn1Cl                                                                                                ,3.031500000000002,0.7836248377158507,3,1,256.134240972
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)N1ccccnc1                                                                                                 ,2.689000000000001,0.8114881273956577,3,1,234.173213324
OCC(CC1CCCCC1)N1ccccnc1                                                                                                 ,2.689000000000001,0.8114881273956577,3,1,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)N1ccccnc1                                                                                                 ,2.689000000000001,0.8114881273956577,3,1,234.173213324
O=C(CC1CCCCC1)N1ccccnc1                                                                                                 ,2.854700000000001,0.7011067509158314,3,0,218.141913196
O-C(CC1CCCCC1)N1ccccnc1                                                                                                 ,2.6465000000000014,0.7933390017986282,3,1,220.15756326
O=C(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.990500000000001,0.8470011524151967,3,1,218.141913196
OCC(CC1CCCCC1)N1ccccnc1                                                                                                 ,2.689000000000001,0.8114881273956577,3,1,234.173213324
OCC(CC1CCCCC1)C1ccccnc1                                                                                                 ,3.3358000000000025,0.7933378292762941,2,1,233.177964356
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)N1ccccnc1                                                                                                 ,2.689000000000001,0.8114881273956577,3,1,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
O=C(CC1CCCCC1)Nc1cccnc1,2.990500000000001,0.8470011524151967,3,1,218.141913196
