smiles,logp,qed,Nacceptors,Ndonners,molwt
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)CC1,4.059680000000003,0.5927219986950237,7,1,480.102289212
OCC(CCC1CCCC1)Oc1cccnccccc1                                                                                             ,3.916100000000003,0.8620734525602288,3,1,287.18852904000005
OCC(CC1CCCCC1)C1cccncc1                                                                                                 ,3.3358000000000025,0.7933378292762941,2,1,233.177964356
OCC(CCC1CCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.7952444249552751,3,2,234.173213324
OCC(CCC1CCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.7952444249552751,3,2,234.173213324
O=C(CC1CCCCC1)N1ccccnc1                                                                                                 ,2.854700000000001,0.7011067509158314,3,0,218.141913196
OCC(CC1CCCCC1)N1ccccnc1                                                                                                 ,2.689000000000001,0.8114881273956577,3,1,234.173213324
OCC(CCC1CCCC1)N1ccccnc1                                                                                                 ,2.689000000000001,0.7935762836308896,3,1,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)N1cccnnc1                                                                                                 ,2.1611000000000002,0.8114036904286462,4,1,235.168462292
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)N1ccccnc1                                                                                                 ,2.689000000000001,0.8114881273956577,3,1,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)Nc1ccnnc1                                                                                                 ,2.2198,0.8212932787761356,4,2,235.168462292
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
O=C(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.990500000000001,0.8470011524151967,3,1,218.141913196
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
O=C(CC1CCCCC1)Nc1cccnc1,2.990500000000001,0.8470011524151967,3,1,218.141913196
