smiles,logp,qed,Nacceptors,Ndonners,molwt
O=C(Nc1cncc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21,4.393000000000003,0.7534186601945831,4,1,338.0822054
O=C(Nc1nccc2ccccc12)[C@@H]1CCNc2ccc(Cl)cc21                                                                             ,4.426100000000003,0.7271621793247088,4,2,337.098189812
O=C(Nc1nccc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21                                                                             ,4.393000000000003,0.7534186601945831,4,1,338.0822054
O=C(Nc1ncnc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21                                                                             ,3.788000000000002,0.7711859470603258,5,1,339.07745436799996
O=C(Nc1ncnc2ccccc12)[C@@H]1CCCc2ccc(Cl)cc21                                                                             ,4.341800000000003,0.7563293386876397,4,1,337.098189812
OCC(CC1CCCC1F)c1cccnc1CO                                                                                                ,2.1781,0.8453160068153546,3,2,253.1478071
O=C(CC1CCCC1F)c1cccnc1Cl                                                                                                ,3.4460000000000024,0.5993833419347511,2,0,241.066969936
OCC(CC1CCCCC1)c1cccnc1Cl                                                                                                ,3.7813000000000025,0.8287503041263528,2,1,253.12334194
O=C(CCC1CCCC1)c1cccnc1Cl                                                                                                ,3.888100000000003,0.5875270094197651,2,0,237.092041812
OCC(CC1CCCCC1)N1cccnnc1                                                                                                 ,2.1611000000000002,0.8114036904286462,4,1,235.168462292
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)N1ccccnc1                                                                                                 ,2.689000000000001,0.8114881273956577,3,1,234.173213324
OCC(CC1CCCCC1)N1cccnnc1                                                                                                 ,2.1611000000000002,0.8114036904286462,4,1,235.168462292
OCC(CC1CCCCC1)N1ccccnc1                                                                                                 ,2.689000000000001,0.8114881273956577,3,1,234.173213324
O         CC1)Nc1cccnc1                                                                                                 ,-0.8247,0.3277476769246249,1,0,18.010564684
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
O=C(CC1CCCCC1)N1ccccnc1                                                                                                 ,2.854700000000001,0.7011067509158314,3,0,218.141913196
OCC(CC1CCCCC1)Nc1ccnnc1                                                                                                 ,2.2198,0.8212932787761356,4,2,235.168462292
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
O=C(CC1CCCCC1)N1ccccnc1                                                                                                 ,2.854700000000001,0.7011067509158314,3,0,218.141913196
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)N1ccccnc1                                                                                                 ,2.689000000000001,0.8114881273956577,3,1,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
O=C(CC1CCCCC1)Nc1cccnc1,2.990500000000001,0.8470011524151967,3,1,218.141913196
