smiles,logp,qed,Nacceptors,Ndonners,molwt
O=C(Oc1cncc(Cl)c1)c1cccc2[nH]ccc12,3.435500000000001,0.7272379499441562,4,1,272.035255208
O=C(Oc1nccc(Cl)c1)c1cccc2[nH]ccc12                                                                                      ,3.435500000000001,0.7272379499441562,4,1,272.035255208
O=C(Oc1nncc(Cl)c1)c1cccc2[nH]ccc12                                                                                      ,2.8305000000000007,0.7291551799464437,5,1,273.030504176
O=C(Oc1nccc(Cl)c1)c1cccc2[nH]ccc12                                                                                      ,3.435500000000001,0.7272379499441562,4,1,272.035255208
O=C(Oc1cncc(Cl)c1)c1cccc2[nH]ccc12                                                                                      ,3.435500000000001,0.7272379499441562,4,1,272.035255208
O=C(C1ccncc(Cl)c1)c1cccc2[nH]ccc12                                                                                      ,3.6876000000000015,0.8313511360086911,3,1,270.05599065200005
O=C(Oc1cncc(Cl)c1)c1cccc2[nH]ccc12                                                                                      ,3.435500000000001,0.7272379499441562,4,1,272.035255208
O=C(Nc1ncnc(Cl)c1)c1cccc2[nH]ccc12                                                                                      ,2.863600000000001,0.7048311155357058,5,2,272.046488588
O=C(Oc1nccc(Cl)c1)c1cccc2[nH]ccc12                                                                                      ,3.435500000000001,0.7272379499441562,4,1,272.035255208
O=C(Oc1ncnc(Cl)c1)c1cccc2[nH]ccc12                                                                                      ,2.8305000000000007,0.5757608445633522,5,1,273.030504176
OCC(Nc1nccc(Cl)c1)c1cccc2[nH]ccc12                                                                                      ,3.3618000000000015,0.6893956222458582,4,3,287.082539748
O=C(Oc1ncnc(Cl)c1)c1cccc2[nH]ccc12                                                                                      ,2.8305000000000007,0.5757608445633522,5,1,273.030504176
O=C(Nc1nccc(Cl)c1)c1cccc2[nH]ccc12                                                                                      ,3.4686000000000012,0.7497210373039224,4,2,271.05123962
O=C(Nc1nccc(Cl)c1)c1cccc2[nH]ccc12                                                                                      ,3.4686000000000012,0.7497210373039224,4,2,271.05123962
OCC(Nc1ncnc(Cl)c1)c1cccc2[nH]ccc12                                                                                      ,2.7568,0.645486285509975,5,3,288.077788716
OCC(Nc1ncnc(Cl)c1)c1cccc2[nH]ccc12                                                                                      ,2.7568,0.645486285509975,5,3,288.077788716
CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,1.0971800000000007,0.5037264667056947,9,3,499.240639164
