smiles,logp,qed,Nacceptors,Ndonners,molwt
O=C(CC1CCCCC1)Nc1cccnc1,2.990500000000001,0.8470011524151967,3,1,218.141913196
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
O=C(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.990500000000001,0.8470011524151967,3,1,218.141913196
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)N1ccccnc1                                                                                                 ,2.689000000000001,0.8114881273956577,3,1,234.173213324
O=C(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.990500000000001,0.8470011524151967,3,1,218.141913196
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)N1ccccnc1                                                                                                 ,2.689000000000001,0.8114881273956577,3,1,234.173213324
OCC(CC1CCCCC1)N1ccccnc1                                                                                                 ,2.689000000000001,0.8114881273956577,3,1,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)Nc1cccnc1                                                                                                 ,2.8248000000000006,0.8231309941614752,3,2,234.173213324
OCC(CC1CCCCC1)N1ccccnc1                                                                                                 ,2.689000000000001,0.8114881273956577,3,1,234.173213324
OCC(CC1=CCCC1)N1ccccnc1                                                                                                 ,2.2190000000000003,0.7343558387759679,3,1,218.141913196
OCC(CCl)C(C1)CC1                                                                                                        ,1.6338,0.603708131652524,1,1,148.065492716
CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,1.0971800000000007,0.5037264667056947,9,3,499.240639164
