smiles,logp,qed,Nacceptors,Ndonners,molwt
O=C(Oc1cncc(Cl)c1)c1cccc2[nH]ccc12,3.435500000000001,0.7272379499441562,4,1,272.035255208
O=C(Nc1cc(F)ccc1)N/CC#S(=O)NC1CC1                                                                                       ,1.3220999999999998,0.7827942370711581,5,3,283.079075908
O=C(Nc1ccc(Br)cc1)N1CNC[C@H](C)OC1                                                                                      ,2.2062999999999997,0.8354984347479149,5,2,313.04258885199994
O=C(Nc1cccc(Cl)c1)N1CC(=O)[C@H]CC1                                                                                      ,2.3509900000000004,0.8329948137748475,4,1,251.058730304
O=C(Nc1ccccc1Cl)N1CCCC(=O)CO[C@H]1                                                                                      ,2.672690000000001,0.8608392176271544,5,1,281.06929498799997
O=C(Nc1ccccc1)c1ncccn1                                                                                                  ,1.7288999999999999,0.800847565050751,4,1,199.074561908
O=C(Oc1ccccc1)Nc1cnno1                                                                                                  ,1.6804999999999994,0.8064644587497606,6,1,205.048741084
O=C(Nc1ccccc1)N(C#S)c1CC(=O)[C@H]1                                                                                      ,1.91269,0.6193044563559893,4,2,247.054123592
O=C(Nc1ncccc1)c1ccnnn1                                                                                                  ,0.5188999999999999,0.7655287434268219,6,1,201.065059844
O=C(Cc1ccccc1)c1nncnn1                                                                                                  ,0.692,0.6816841694090753,5,0,200.069810876
O=C(Cc1cccnn1)c1ncco1                                                                                                   ,0.8899999999999999,0.6704141934378594,5,0,189.053826464
O=C(Cc1cccnc1)c1cnno1                                                                                                   ,0.8899999999999999,0.6704141934378594,5,0,189.053826464
O=C(Nc1ccccn1)c1ncco1                                                                                                   ,1.3218999999999999,0.7730978020048023,5,1,189.053826464
O=C(Nc1ccccc1)Nc1cccnc1,2.7256,0.8054091984666042,4,2,213.090211972
