smiles,logp,qed,Nacceptors,Ndonners,molwt
O=C1C(c2cccc(Cl)c2)CCN1c1cncc2ccccc12,4.408700000000003,0.6999261953880773,3,0,322.08729078000005
O=C(CNc1cccc(Cl)c1Cl)CNc1cccc2ccccc12                                                                                   ,5.239700000000003,0.6324448363572283,3,2,358.06396849199996
O=C(Nc1ccccc1)c1ccoc1                                                                                                   ,2.5319000000000003,0.7844596072324275,3,1,187.063328528
O=C(Nc1ccccc1)c1ccco1                                                                                                   ,2.5319000000000003,0.7844596072324275,3,1,187.063328528
O=C(Nc1ccccc1F)c1ccn1                                                                                                   ,1.7325,0.7576391112081612,3,1,190.054241064
O=C(Cc1ccccc1)c1ccccc1                                                                                                  ,3.112000000000002,0.6892083504650645,1,0,196.088815004
O=C(Nc1ccccc1)c1cccnc1                           (=O                                                                    ,2.3339,0.8042302799124038,3,1,198.07931294
O=C(Cc1ccccc1)c1ccncn1                                                                                                  ,1.902,0.7072675475309994,3,0,198.07931294
O=C(Nc1ccccc1)c1ccccn1                                                                                                  ,2.3339,0.8042302799124038,3,1,198.07931294
O=C(Nc1ncccc1)c1ccncc1                                                                                                  ,1.7288999999999999,0.800847565050751,4,1,199.074561908
O=C(Nc1ccccc1)c1ccccn1                                                                                                  ,2.3339,0.8042302799124038,3,1,198.07931294
O=C(Nc1ccccc1)c1ccccn1                                                                                                  ,2.3339,0.8042302799124038,3,1,198.07931294
O=C(Oc1ccccc1)c1cccnc1                                                                                                  ,2.3007999999999997,0.5499375983771566,3,0,199.063328528
O=C(Cc1ccccc1)c1ccccn1                                                                                                  ,2.5070000000000006,0.7074843567476482,2,0,197.084063972
O=C(Cc1ccccc1)c1ccccc1                                                                                                  ,3.112000000000002,0.6892083504650645,1,0,196.088815004
O=C(Nc1ccccc1)c1ccccc1                                                                                                  ,2.938900000000001,0.7874913866928777,2,1,197.084063972
O=C(Nc1ccccc1)c1ccccn1                                                                                                  ,2.3339,0.8042302799124038,3,1,198.07931294
O=C(Nc1ccccn1)c1cccncs1                                                                                                 ,2.1928,0.8484472126624969,4,1,231.046632908
O=C(Nc1ccccc1)c1ccccc1                                                                                                  ,2.938900000000001,0.7874913866928777,2,1,197.084063972
O=C(Nc1ccccc1)c1ccccn1                                                                                                  ,2.3339,0.8042302799124038,3,1,198.07931294
O=C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,2.7256,0.8054091984666042,4,2,213.090211972
O=C(Nc1ccccc1)c1ccccc1                                                                                                  ,2.938900000000001,0.7874913866928777,2,1,197.084063972
O=C(Nc1ccncc1)c1ccccc1                                                                                                  ,2.3339,0.8042302799124038,3,1,198.07931294
O=C(Nc1ccccc1)c1ccccn1                                                                                                  ,2.3339,0.8042302799124038,3,1,198.07931294
O=C(Nc1ccccc1)Cc1cccnc1                                                                                                 ,2.2628000000000004,0.8475056653071863,3,1,212.094963004
O=C(Nc1ccccc1)c1ccccc1                                                                                                  ,2.938900000000001,0.7874913866928777,2,1,197.084063972
O=C(Nc1ccccc1)Cc1ccncc1                                                                                                 ,2.2628000000000004,0.8475056653071863,3,1,212.094963004
O=C(Cc1ccccc1)c1ccccc1                                                                                                  ,3.112000000000002,0.6892083504650645,1,0,196.088815004
O=C(Nc1ccccc1)Nc1cccnc1,2.7256,0.8054091984666042,4,2,213.090211972
