smiles,logp,qed,Nacceptors,Ndonners,molwt
C#CCCCC(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)NN(CCC(N)=O)C(=O)/C=C/C(=O)OC)C(C)(C)C,0.31610000000000493,0.08131314231188806,12,4,535.300598652
O=C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,2.7256,0.8054091984666042,4,2,213.090211972
O=C(Oc1ccccn1)Nc1ccnn1I                                                                                                 ,2.0871,0.8563815928962817,6,1,329.961373464
O=C(Nc1ccccc1)Nn1cnocn1                                                                                                 ,0.9419000000000001,0.7765420096397927,7,2,219.075624528
O=C(Nc1ccncc1)Nc1cccnn1                                                                                                 ,1.5155999999999998,0.7953683806869897,6,2,215.080709908
O=C(Nc1ccccc1)Nc1cnccn1                                                                                                 ,2.1205999999999996,0.8041601724015555,5,2,214.08546094
O=C(Nc1ccccc1)Nc1cccnn1                                                                                                 ,2.1205999999999996,0.8041601724015555,5,2,214.08546094
O=C(Nc1ccccc1)Nc1ccccn1                                                                                                 ,2.7256,0.8054091984666042,4,2,213.090211972
O=C(Nc1ccccc1)Nc1ccccc1                                                                                                 ,3.3306000000000013,0.7871951869249773,3,2,212.094963004
O=C(Nc1ccccc1)Nc1ccccc1                                                                                                 ,3.3306000000000013,0.7871951869249773,3,2,212.094963004
O=C(Nc1ccccc1)c1cccnc1                                                                                                  ,2.3339,0.8042302799124038,3,1,198.07931294
O=C(Nc1ccccc1)Cc1ccccc1                                                                                                 ,2.8678000000000017,0.8305851686304766,2,1,211.099714036
O=C(Cc1ccccc1)Nc1ccccn1                                                                                                 ,2.2628000000000004,0.8475056653071863,3,1,212.094963004
O=C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,2.7256,0.8054091984666042,4,2,213.090211972
O=C(Nc1ccccc1)Oc1ccccc1                                                                                                 ,3.297500000000001,0.8307179584207265,3,1,213.078978592
O=C(Nc1ccccc1)Cc1ccccc1                                                                                                 ,2.8678000000000017,0.8305851686304766,2,1,211.099714036
O=C(Nc1ccccc1)Nc1cccnc1,2.7256,0.8054091984666042,4,2,213.090211972
