smiles,logp,qed,Nacceptors,Ndonners,molwt
CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,4.384100000000004,0.46496202676590287,6,0,419.1512880040001
O=C(Nc1ccccc1)c1cccc(F)c1                                                                                               ,3.078000000000001,0.8190247411462819,2,1,215.07464216
O=C(Nc1ccccn1)c1cccc(F)c1                                                                                               ,2.473,0.8373960269009822,3,1,216.069891128
O=C(Nc1ccccn1)c1cccc(F)c1                ccccn3c2c2                                                                     ,2.473,0.8373960269009822,3,1,216.069891128
O=C(Nc1ccccc1)c1cccc(F)c1                                                                                               ,3.078000000000001,0.8190247411462819,2,1,215.07464216
O=C(Nc1ccccc1)c1cccc(F)c1               cccc3s3)c1                                                                      ,3.078000000000001,0.8190247411462819,2,1,215.07464216
OCC(Nc1ccccc1)c1cccc(F)n1                                                                                               ,2.3662,0.7953363436116878,3,2,232.101191256
O=C(Nc1ccccc1)c1ccccc1                                                                                                  ,2.938900000000001,0.7874913866928777,2,1,197.084063972
O=C(Cc1ccccc1)c1ccccc1                                                                                                  ,3.112000000000002,0.6892083504650645,1,0,196.088815004
O=C(Nc1ccccc1)c1ccccc1                                                                                                  ,2.938900000000001,0.7874913866928777,2,1,197.084063972
O=C(Nc1ccccc1)c1cccc(F)c1                   c3                                                                          ,3.078000000000001,0.8190247411462819,2,1,215.07464216
O=C(Nc1ccccc1)c1ccccc1                                                                                                  ,2.938900000000001,0.7874913866928777,2,1,197.084063972
O=C(Nc1ccccc1)c1ccccc1                                                                                                  ,2.938900000000001,0.7874913866928777,2,1,197.084063972
O=C(Nc1ccccc1)c1ccccc1                                                                                                  ,2.938900000000001,0.7874913866928777,2,1,197.084063972
O=C(Nc1ccccc1)c1ccccc1                                                                                                  ,2.938900000000001,0.7874913866928777,2,1,197.084063972
O=C(Nc1ccccc1)c1ccccc1                                                                                                  ,2.938900000000001,0.7874913866928777,2,1,197.084063972
O=C(Nc1ccccc1)c1ccccc1                                                                                                  ,2.938900000000001,0.7874913866928777,2,1,197.084063972
O=C(Nc1ccccc1)c1ccccc1                                                                                                  ,2.938900000000001,0.7874913866928777,2,1,197.084063972
O=C(Nc1ccccc1)Oc1ccccc1                                                                                                 ,3.297500000000001,0.8307179584207265,3,1,213.078978592
O=C(Nc1ccccc1)c1ccccc1                                                                                                  ,2.938900000000001,0.7874913866928777,2,1,197.084063972
O=C(Cc1ccccc1)Nc1ccccc1                                                                                                 ,2.867800000000001,0.8305851686304766,2,1,211.099714036
O=C(Nc1ccccc1)c1ccccc1                                                                                                  ,2.938900000000001,0.7874913866928777,2,1,197.084063972
O=C(Nc1ccccc1)Cc1cccnn1                                                                                                 ,1.6578000000000002,0.8431073679856022,4,1,213.090211972
O=C(Nc1ccccc1)Nc1cccnc1,2.7256,0.8054091984666042,4,2,213.090211972
