smiles,logp,qed,Nacceptors,Ndonners,molwt
O=C(Oc1cncc(Cl)c1)c1cccc2[nH]ccc12,3.435500000000001,0.7272379499441562,4,1,272.035255208
O=C(Nc1cccc(Br)c1)c1cccc2[nH]ccc12                                                                                      ,4.182700000000001,0.7318387697428577,3,2,314.005475072
O=C(Nc1cccc(Cl)c1)c1ccc2c[nH]ccc12                                                                                      ,4.025200000000002,0.7255809625425669,3,2,270.05599065200005
O=C(Nc1cccc(Br)c1)c1cnc2[nH]cccc12                                                                                      ,3.5293,0.7597127004693965,4,2,315.00072404
O=C(Nc1nccc(Cl)c1)c1ccc2[nH]nccc12                                                                                      ,2.815200000000001,0.7534751144049692,5,2,272.046488588
O=C(Nc1cccc(F)c1F)c1ccc2[nH]ncnc12                                                                                      ,2.4399999999999995,0.7536227382498176,5,2,274.066617316
O=C(Nc1cccc(Br)c1)c1cccc2[nH]ccc12                                                                                      ,4.182700000000001,0.7318387697428577,3,2,314.005475072
O=C(Nc1cccc(I)c1F)c1cccc2[nH]ccc12                                                                                      ,4.163900000000002,0.6446619403254416,3,2,379.98218916
O=C(Nc1cccc(Cl)c1)c1cccc2[nH]ccc12                                                                                      ,4.073600000000002,0.7241956995278723,3,2,270.05599065200005
O=C(Nc1ccco1)c1cccc2cccc2c1                                                                                             ,3.636700000000001,0.738966467430315,3,1,237.078978592
CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,4.384100000000004,0.46496202676590287,6,0,419.1512880040001
