smiles,logp,qed,Nacceptors,Ndonners,molwt
O=C(Nc1cncc2ccccc12)[C@@H]1CCNc2cc(Cl)c(Cl)cc21,5.079500000000003,0.6597209287605735,4,2,371.05921746
O=C(Nc1ccc2cccccc12)[C@@H]1CCCc2ccc(Cl)c(F)c2C1                                                                         ,5.717600000000004,0.5766557430271597,2,1,367.113920128
O=C(Nc1cnnc2cccc2c1)[C@H]1CCCCc2ccc(C(F)F)cc2C1                                                                         ,5.042800000000004,0.6912581500562569,4,1,381.165268732
O=C(Nc1nc(C2cccc2c1)[C@@H]1CCCC2cc(Cl)c(F)c2)C1                                                                         ,4.307100000000004,0.8109422283382214,3,1,344.109169096
O=C(Nc1ccnc2ccccc12)[C@@H]1CCCc2cc(OCl)c(F)cc21                                                                         ,4.965100000000003,0.7081188924000601,4,1,370.088433652
O=C(NCCCS1Cl)cccccc1Br   N1      c2c                                                                                    ,3.0100000000000016,0.6617599623740844,2,2,308.958974816
O=C(NCCN1OC1)c1ccccn1                                                                                                   ,0.016099999999999337,0.6845568894231397,5,1,193.085126592
O=C(CC1CCCCC1)c1ccncc1                                                                                                  ,3.234700000000002,0.7057960869435309,2,0,203.131014164
O=C(NCCC1CSC1)c1ccccc1                                                                                                  ,2.1695,0.8439445517956365,2,1,221.0874351
O=C(CC1CCCCC1)Nc1cccnc1,2.990500000000001,0.8470011524151967,3,1,218.141913196
