smiles,logp,qed,Nacceptors,Ndonners,molwt
O=C(Nc1cncc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21,4.393000000000003,0.7534186601945831,4,1,338.0822054
O=C(Cc1ccc2cccccc12)[C@@H]1CCCc2ccc(Cl)cc21                                                                             ,5.676500000000004,0.6021823003918322,1,0,334.112442908
O=C(Nn1cccc2cccc2s1)[C@@H]1CCCc2ccc(Cl)cc21                                                                             ,4.648700000000003,0.7827558874524384,3,1,356.075011844
O=C(Nc1ccc2cccccc12)[NH+]1CCCCc2ccc(Cl)cc21                                                                             ,4.529600000000003,0.6631922612819287,3,2,351.12586736009
O=C(CSc1nc2cccccc2c1)[C@H]1CCCc2ccc(Br)cc21                                                                             ,5.730200000000004,0.5128947080888778,2,0,411.02924729600005
O=C(Nc1ccc2cccccc2s1)[C@H]1CCOc2ccc(Br)cc21                                                                             ,4.955900000000003,0.7440000263711922,3,1,413.00851185199997
O=C(NCc1nc2cccccc2c1)[C@H]1CCOc2ccc(Br)cc21                                                                             ,4.131400000000003,0.7232477900732618,4,1,396.04733988400005
O=C(OCc1O-c2ccccc2c1)[C@H]1CCOc2ccc(Br)cc21                                                                             ,4.804800000000003,0.6058573974247028,4,0,386.01537106000006
O=C(NC1SCCC1)c1ccccc1F                                                                                                  ,2.4086000000000007,0.8370651860081664,2,1,225.062363224
O=C(NC1CCCOC1)c1ccccc1                                                                                                  ,1.5954000000000002,0.7959505961827203,3,1,205.11027872
O=C(NCCC1CC1)c1cccnc1                                                                                                   ,1.6115,0.7833475964687313,3,1,190.110613068
O=C(NC1CCCC1)Nc1ccccc1                                                                                                  ,2.750700000000001,0.7637291990432242,3,2,204.126263132
O=C(NCCCCCCCO)c1ccccn1                                                                                                  ,1.7542,0.6759365773372835,4,2,236.15247788
O=C(CCC1CCCC1)c1ccccc1                                                                                                  ,3.8397000000000023,0.677857837725934,1,0,202.135765196
O=C(CC1CCCCC1)Nc1cccnc1,2.990500000000001,0.8470011524151967,3,1,218.141913196
