smiles,logp,qed,Nacceptors,Ndonners,molwt
O=C(Nc1ccccc1)Nc1cccnc1,2.7256,0.8054091984666042,4,2,213.090211972
O=C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,2.7256,0.8054091984666042,4,2,213.090211972
O=C(Nc1ccccc1)c1cccnc1                                                                                                  ,2.3339,0.8042302799124038,3,1,198.07931294
O=C(Nc1ccccc1)Nc1ccccn1                                                                                                 ,2.7256,0.8054091984666042,4,2,213.090211972
O=C(Nc1ccccc1)Nc1ccccn1                                                                                                 ,2.7256,0.8054091984666042,4,2,213.090211972
O=C(Nc1ccccc1)Nc1cccnc1                                                                                                 ,2.7256,0.8054091984666042,4,2,213.090211972
O=C(Nc1ccccc1)Nc1ccncc1                                                                                                 ,2.7256,0.8054091984666042,4,2,213.090211972
O=C(Nc1ccccc1)c1ccccn1                                                                                                  ,2.3339,0.8042302799124038,3,1,198.07931294
O=SCNc1ccccc1Oc1ccccc1                                                                                                  ,2.7936000000000005,0.797894818098508,3,2,247.066699656
O=C(Nc1ccccc1)c1ccccc1                                                                                                  ,2.938900000000001,0.7874913866928777,2,1,197.084063972
O=C(Nc1ccccc1)Nc1ccccc1                                                                                                 ,3.3306000000000013,0.7871951869249773,3,2,212.094963004
O=C(Cc1ccccc1)c1ccccn1                                                                                                  ,2.5070000000000006,0.7074843567476482,2,0,197.084063972
O=C(Nc1ccccc1)c1ccccc1                                                                                                  ,2.938900000000001,0.7874913866928777,2,1,197.084063972
O=C(Nc1ccccc1)N1cccncc1                                                                                                 ,2.5898000000000003,0.7651954566899322,4,1,213.090211972
O=C(Nc1ccccc1)Nc1cccc(Br)c1                                                                                             ,4.0931000000000015,0.8591904492928565,3,2,290.005475072
CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,1.0971800000000007,0.5037264667056947,9,3,499.240639164
